31,89
31,93
31,98
31,99
32,37
32,38
32,39
32,41
32,48
32,54
32,56
32,60
32,61
32,65
32,72
32,73
32,75
32,76
32,77
32,79
32,80
32,82
32,83
32,87
32,90
32,94
32,95
32,97
33,39
33,44
33,45
33,54
33,57
33,58
33,62
33,73
33,74
33,75
33,79
33,89
33,91
33,94
33,95
33,98
34,38
34,41
34,48
34,55
34,56
34,61
34,69
34,77
34,78
34,82
34,83
34,90
35,40
35,43
35,47
35,51
35,52
35,59
35,68
35,71
35,85
36,37
36,38
36,41
36,48
36,60
36,65
36,72
36,80
36,81
36,85
36,86
36,97
37,38
37,41
37,48
37,60
37,61
37,65
37,72
37,77
37,79
37,80
37,81
37,82
37,83
37,86
37,87
37,90
37,95
37,97
38,41
38,48
38,55
38,56
38,61
38,65
38,77
38,78
38,82
38,83
38,86
38,90
38,97
39,45
39,49
39,50
39,53
39,54
39,60
39,61
39,66
39,73
39,75
39,76
39,77
39,79
39,82
39,87
39,88
39,90
39,92
39,95
40,43
40,47
40,51
40,59
40,68
40,71
41,48
41,55
41,56
41,60
41,61
41,65
41,77
41,78
41,82
41,83
41,86
41,87
41,90
41,97
42,45
42,49
42,50
42,53
42,54
42,64
42,66
42,76
42,88
42,92
42,96
42,98
42,99
43,44
43,47
43,51
43,52
43,58
43,59
43,63
43,68
43,71
43,74
43,91
44,51
44,52
44,57
44,58
44,62
44,63
44,73
44,74
44,75
44,79
44,89
44,91
44,94
44,95
45,49
45,50
45,53
45,54
45,66
45,70
45,73
45,88
45,92
45,93
45,98
45,99
46,64
46,67
46,84
46,96
47,51
47,52
47,59
47,68
47,71
48,55
48,56
48,60
48,61
48,65
48,77
48,78
48,82
48,83
48,86
48,87
48,90
48,97
49,50
49,53
49,54
49,64
49,66
49,76
49,88
49,92
49,98
49,99
50,53
50,54
50,64
50,66
50,76
50,88
50,92
50,96
50,98
50,99
51,52
51,58
51,59
51,63
51,68
51,71
51,72
51,74
51,79
51,80
51,91
51,94
52,59
52,63
52,68
52,71
52,72
52,74
52,79
52,80
52,91
52,94
52,95
53,54
53,64
53,66
53,76
53,88
53,92
53,98
53,99
54,60
54,61
54,66
54,73
54,75
54,76
54,79
54,87
54,88
54,92
54,95
54,98
55,78
55,83
55,86
56,61
56,69
56,76
56,77
56,82
56,83
56,90
57,58
57,62
57,70
57,89
57,93
58,62
58,63
58,68
58,74
58,89
59,68
59,71
60,61
60,65
60,72
60,73
60,74
60,75
60,77
60,79
60,80
60,82
60,87
60,90
60,91
60,94
60,95
60,97
61,66
61,69
61,75
61,76
61,77
61,79
61,82
61,83
61,87
61,90
61,92
61,95
61,97
62,63
62,70
62,89
62,93
63,68
63,74
63,89
63,91
64,66
64,67
64,69
64,76
64,84
64,88
64,92
64,96
65,72
65,79
65,80
65,81
65,82
65,85
65,86
65,87
65,90
65,91
65,94
65,95
65,97
66,69
66,76
66,84
66,88
66,92
66,96
67,69
67,84
67,96
68,71
68,74
68,91
69,76
69,77
69,82
69,83
69,84
69,90
69,92
70,93
70,98
70,99
72,73
72,74
72,75
72,79
72,80
72,87
72,91
72,94
72,95
72,97
73,74
73,75
73,79
73,87
73,89
73,91
73,94
73,95
74,75
74,79
74,80
74,87
74,89
74,91
74,94
74,95
75,77
75,79
75,80
75,82
75,87
75,90
75,91
75,94
75,95
75,97
76,77
76,82
76,84
76,88
76,90
76,92
77,82
77,83
77,87
77,90
77,97
78,83
78,86
79,80
79,82
79,87
79,90
79,91
79,94
79,95
79,97
80,81
80,85
80,87
80,91
80,94
80,95
80,97
81,85
81,86
81,97
82,83
82,87
82,90
82,95
82,97
83,90
83,97
84,92
84,96
86,97
87,90
87,91
87,94
87,95
87,97
88,92
88,98
88,99
90,95
90,97
91,94
91,95
92,96
93,98
93,99
94,95
94,97
95,97
98,99
